,gender,found_job,age,class
76158,male,0,59,B
76159,male,0,48,C
76160,female,0,60,B
76161,male,0,58,C
76162,male,0,57,B
76163,female,0,43,A
76164,male,0,52,C
76165,male,1,59,A
76166,male,0,33,C
76167,male,0,59,C
76168,female,0,61,C
76169,male,0,43,A
76170,female,0,54,A
76171,male,0,48,C
76172,female,0,44,C
76173,female,0,54,B
76174,male,0,47,C
76175,male,0,65,B
76176,female,0,43,C
76177,male,0,66,B
76178,male,0,61,C
76179,male,0,53,B
76180,female,0,65,C
76181,male,0,51,A
76182,female,0,46,B
76183,male,0,67,C
76184,male,0,52,C
76185,male,0,54,A
76186,male,0,57,C
76187,female,0,39,A
76188,female,0,53,B
76189,male,1,53,C
76190,male,1,41,B
76191,female,1,36,B
76192,female,0,45,A
76193,male,0,36,C
76194,male,0,49,A
76195,male,0,70,B
76196,female,0,26,C
76197,male,0,59,C
76198,male,0,59,B
76199,male,1,47,C
76200,male,0,53,A
76201,male,0,61,A
76202,male,0,59,B
76203,female,0,64,A
76204,female,0,67,C
76205,male,0,36,C
76206,male,0,59,C
76207,male,0,46,C
76208,male,0,43,A
76209,male,0,53,B
76210,male,0,54,C
76211,male,1,33,B
76212,male,0,74,C
76213,male,0,54,C
76214,male,0,40,C
76215,male,1,39,B
76216,male,0,53,B
76217,female,0,70,C
76218,male,0,52,C
76219,male,0,52,C
76220,male,0,62,C
76221,male,0,57,B
76222,female,0,64,A
76223,male,0,65,B
76224,male,0,43,A
76225,male,0,47,B
76226,male,0,76,C
76227,female,1,40,B
76228,female,0,51,B
76229,male,0,67,B
76230,male,0,55,A
76231,female,0,70,C
76232,male,0,63,C
76233,female,0,37,C
76234,male,0,62,C
76235,male,0,54,C
76236,male,0,64,C
76237,female,0,57,A
76238,male,0,42,C
76239,male,1,51,C
76240,male,0,64,A
76241,male,0,68,C
76242,male,0,45,B
76243,male,0,55,C
76244,male,0,69,B
76245,female,0,34,C
76246,male,0,53,A
76247,female,0,57,A
76248,male,0,42,B
76249,female,0,46,C
76250,male,0,55,C
76251,male,0,55,B
76252,female,0,45,C
76253,male,0,72,B
76254,male,0,65,A
76255,male,1,44,C
76256,male,0,53,B
76257,male,0,31,C
76258,male,0,56,C
76259,female,0,61,B
76260,male,0,55,C
76261,male,0,60,B
76262,female,0,53,C
76263,male,1,47,C
76264,female,0,53,A
76265,male,0,41,B
76266,male,0,40,C
76267,male,0,71,C
76268,male,0,57,B
76269,male,0,39,A
76270,male,0,43,B
76271,male,0,42,C
76272,female,0,68,C
76273,male,1,46,B
76274,male,0,63,A
76275,female,0,58,C
76276,female,0,50,A
76277,male,0,47,C
76278,female,0,51,B
76279,male,1,52,C
76280,female,0,69,B
76281,male,0,46,B
76282,male,0,53,A
76283,male,1,31,B
76284,male,0,48,B
76285,female,0,51,C
76286,female,0,57,C
76287,male,0,55,C
76288,male,0,33,B
76289,male,0,45,C
76290,male,0,42,A
76291,female,0,46,B
76292,male,0,49,C
76293,male,0,56,C
76294,male,0,64,C
76295,male,0,46,A
76296,male,0,47,A
76297,male,0,53,B
76298,male,0,74,C
76299,female,0,57,C
76300,male,0,44,B
76301,male,0,42,B
76302,male,0,63,C
76303,male,0,42,C
76304,female,0,52,C
76305,male,0,28,B
76306,female,0,40,C
76307,female,0,66,A
76308,male,0,47,B
76309,male,0,68,B
76310,female,0,67,C
76311,male,0,52,C
76312,female,0,57,C
76313,male,0,48,A
76314,male,0,66,B
76315,male,0,41,A
76316,male,0,59,C
76317,male,0,70,B
76318,male,0,58,B
76319,male,0,72,A
76320,male,0,53,B
76321,male,1,41,B
76322,male,0,44,B
76323,female,0,58,A
76324,male,0,64,C
76325,male,0,51,A
76326,male,0,43,B
76327,male,0,59,B
76328,male,0,60,C
76329,male,0,74,C
76330,male,0,61,A
76331,male,0,63,C
76332,male,0,36,B
76333,male,0,49,C
76334,male,0,50,C
76335,female,0,71,A
76336,male,0,54,A
76337,male,0,81,B
76338,male,0,57,B
76339,male,0,48,C
76340,male,0,44,B
76341,female,0,59,B
76342,male,0,49,C
76343,male,0,66,C
76344,male,0,57,B
76345,female,0,51,A
76346,female,0,54,B
76347,male,1,50,A
76348,male,0,25,C
76349,male,0,59,C
76350,male,0,46,C
76351,male,0,66,C
76352,male,0,47,C
76353,female,0,67,A
76354,male,0,48,C
76355,male,0,61,C
76356,male,0,69,C
76357,male,0,52,A
76358,male,0,45,A
76359,male,0,57,C
76360,male,0,47,C
76361,male,0,54,A
76362,male,0,53,C
76363,male,0,48,C
76364,male,0,62,C
76365,male,0,51,C
76366,male,0,66,A
76367,female,0,66,C
76368,male,0,66,C
76369,male,0,56,C
76370,male,0,51,C
76371,female,0,45,A
76372,female,1,39,C
76373,female,0,54,C
76374,male,1,50,B
76375,male,0,37,B
76376,female,0,54,C
76377,male,0,45,B
76378,female,0,35,B
76379,male,0,47,C
76380,male,0,63,C
76381,male,0,50,C
76382,male,0,65,C
76383,male,0,65,B
76384,male,0,66,C
76385,male,1,43,A
76386,male,0,49,B
76387,male,0,60,C
76388,female,0,40,B
76389,male,0,57,C
76390,male,0,51,C
76391,male,0,54,C
76392,male,0,55,C
76393,male,0,63,C
76394,male,0,54,B
76395,female,0,30,B
76396,female,0,43,C
76397,male,0,55,B
76398,male,0,64,A
76399,male,0,41,C
76400,male,0,62,C
76401,male,0,55,C
76402,male,0,49,A
76403,female,0,50,B
76404,female,0,71,C
76405,male,0,47,C
76406,male,0,54,A
76407,female,0,46,C
76408,female,1,39,A
76409,male,0,50,A
76410,female,0,55,C
76411,male,0,49,B
76412,male,0,53,C
76413,male,0,50,B
76414,male,1,49,C
76415,male,0,55,B
76416,female,0,55,B
76417,female,0,53,C
76418,male,0,53,B
76419,male,0,46,B
76420,male,0,39,A
76421,female,0,55,C
76422,female,0,52,C
76423,male,0,55,B
76424,male,0,51,C
76425,male,0,57,B
76426,male,1,57,C
76427,male,0,45,B
76428,male,0,68,B
76429,male,1,49,B
76430,female,0,54,A
76431,male,0,63,C
76432,female,0,65,C
76433,male,0,52,A
76434,male,1,48,B
76435,male,0,46,C
76436,male,1,32,A
76437,male,0,70,C
76438,male,0,48,A
76439,female,0,56,C
76440,male,0,49,C
76441,male,0,47,C
76442,male,0,41,C
76443,female,0,37,A
76444,male,0,53,C
76445,male,0,43,C
76446,male,0,40,B
76447,male,0,67,C
76448,male,0,43,C
76449,female,0,62,C
76450,male,0,55,B
76451,male,0,70,C
76452,female,1,35,B
76453,male,0,46,C
76454,female,0,74,B
76455,male,0,56,A
76456,female,0,52,C
76457,male,0,47,B
76458,female,0,45,C
76459,male,0,56,B
76460,male,0,52,A
76461,male,0,58,A
76462,male,0,68,C
76463,male,0,57,B
76464,female,0,52,C
76465,female,0,46,C
76466,male,0,60,B
76467,female,0,43,C
76468,female,0,66,B
76469,male,0,55,A
76470,female,0,66,C
76471,male,0,67,C
76472,male,0,48,B
76473,male,0,64,B
76474,male,0,65,C
76475,male,0,50,C
76476,male,0,55,C
76477,female,0,41,A
76478,male,0,65,C
76479,male,0,62,A
76480,female,0,46,C
76481,male,0,61,C
76482,male,0,53,B
76483,male,0,56,C
76484,male,0,63,C
76485,male,0,45,B
76486,male,0,52,B
76487,male,0,49,B
76488,male,0,62,B
76489,female,0,41,A
76490,male,1,41,B
76491,male,0,39,B
76492,female,0,67,B
76493,male,0,60,C
76494,male,0,59,B
76495,female,1,50,C
76496,female,0,44,C
76497,female,0,45,C
76498,female,0,48,C
76499,male,0,49,C
76500,male,0,49,B
76501,male,0,55,C
76502,male,0,64,A
76503,male,0,75,B
76504,male,1,36,B
76505,male,0,66,B
76506,female,0,26,B
76507,male,1,42,B
76508,male,0,55,B
76509,male,0,66,C
76510,male,0,52,C
76511,male,0,48,A
76512,male,1,28,B
76513,male,0,60,B
76514,male,0,60,C
76515,male,0,61,C
76516,female,0,56,B
76517,male,0,54,C
76518,male,0,53,C
76519,male,0,61,C
76520,male,0,42,B
76521,male,0,51,C
76522,female,0,38,C
76523,male,0,55,B
76524,male,0,47,C
76525,female,0,57,C
76526,male,0,49,C
76527,male,0,44,A
76528,female,0,61,B
76529,male,0,58,B
76530,male,0,41,B
76531,female,0,61,C
76532,male,0,55,C
76533,female,0,37,C
76534,female,1,46,B
76535,male,0,56,C
76536,female,0,44,C
76537,female,1,49,C
76538,male,0,62,B
76539,female,1,57,B
76540,female,0,53,A
76541,male,0,43,B
76542,male,0,79,B
76543,male,0,54,C
76544,male,0,54,C
76545,female,0,66,C
76546,male,0,49,C
76547,male,0,42,C
76548,female,0,62,C
76549,female,0,56,B
76550,male,0,45,C
76551,female,0,59,B
76552,female,0,46,B
76553,male,0,55,B
76554,female,0,58,C
76555,male,1,43,B
76556,male,0,55,A
76557,female,0,37,C
76558,male,0,56,C
76559,male,0,63,B
76560,male,0,57,C
76561,male,0,51,C
76562,male,0,60,C
76563,male,0,48,C
76564,male,0,55,A
76565,male,0,51,C
76566,male,0,48,C
76567,female,0,57,C
76568,male,0,51,C
76569,female,0,48,C
76570,male,0,43,C
76571,male,0,54,C
76572,male,0,45,C
76573,male,1,53,B
76574,male,0,64,C
76575,male,0,71,C
76576,male,0,63,B
76577,male,0,52,B
76578,male,0,42,C
76579,male,0,40,A
76580,male,0,73,C
76581,female,0,45,C
76582,male,0,44,B
76583,male,0,59,B
76584,male,1,39,C
76585,male,0,49,C
76586,female,0,58,C
76587,male,0,62,A
76588,male,0,51,C
76589,male,0,49,A
76590,male,0,54,C
76591,male,0,65,B
76592,male,0,40,A
76593,male,1,47,B
76594,male,0,61,C
76595,male,0,59,A
76596,male,1,54,A
76597,male,0,63,B
76598,female,0,61,B
76599,male,0,60,C
76600,female,0,62,A
76601,male,0,62,C
76602,male,0,54,B
76603,male,0,52,B
76604,male,0,53,B
76605,male,0,52,B
76606,female,0,67,B
76607,female,0,54,C
76608,male,1,53,A
76609,male,0,47,B
76610,male,0,45,A
76611,female,1,44,C
76612,male,0,58,C
76613,male,0,62,C
76614,male,0,55,B
76615,female,0,67,B
76616,female,0,68,C
76617,male,0,78,B
76618,male,0,51,B
76619,male,0,42,C
76620,male,0,68,B
76621,female,0,47,C
76622,female,0,61,C
76623,female,0,56,C
76624,male,1,40,A
76625,male,1,46,B
76626,male,0,59,C
76627,female,0,62,C
76628,male,0,57,B
76629,female,0,62,A
76630,female,0,48,C
76631,male,0,55,A
76632,female,0,63,C
76633,male,0,53,A
76634,male,0,57,B
76635,male,0,46,C
76636,female,0,49,A
76637,female,0,51,C
76638,male,0,48,B
76639,male,0,48,C
76640,male,0,59,B
76641,male,1,33,A
76642,male,0,62,C
76643,male,0,59,C
76644,male,0,55,A
76645,male,0,56,C
76646,male,0,54,C
76647,female,0,59,C
76648,male,0,55,A
76649,male,0,51,C
76650,male,0,51,A
76651,male,0,51,C
76652,female,0,60,C
76653,male,0,50,B
76654,male,0,40,C
76655,female,0,48,C
76656,male,0,52,A
76657,male,0,52,C
76658,male,0,54,C
76659,male,0,53,B
76660,female,0,63,C
76661,male,0,40,C
76662,male,0,51,C
76663,female,0,48,C
76664,male,0,36,C
76665,male,1,46,A
76666,male,0,59,C
76667,male,0,47,B
76668,female,0,39,C
76669,male,0,67,A
76670,female,0,68,A
76671,female,0,63,B
76672,male,0,45,A
76673,male,0,72,C
76674,male,0,61,C
76675,male,0,57,C
76676,female,0,51,B
76677,female,0,61,C
76678,male,0,61,C
76679,female,0,37,B
76680,male,0,52,A
76681,female,0,53,C
76682,male,0,62,A
76683,male,0,67,C
76684,male,0,55,C
76685,male,0,58,B
76686,male,0,40,B
76687,male,0,63,C
76688,female,0,64,C
76689,female,0,48,A
76690,female,0,65,A
76691,male,0,55,A
76692,female,0,55,C
76693,male,0,55,C
76694,male,0,63,C
76695,female,0,64,A
76696,male,0,53,A
76697,male,0,47,C
76698,male,0,56,C
76699,male,1,61,A
76700,male,1,45,A
76701,male,0,42,A
76702,female,0,54,C
76703,female,0,60,C
76704,male,0,50,C
76705,female,0,51,C
76706,female,0,63,C
76707,male,1,35,B
76708,male,0,70,B
76709,male,0,56,A
76710,male,0,63,B
76711,female,0,49,A
76712,female,0,54,C
76713,female,0,69,A
76714,male,0,63,C
76715,male,0,61,B
76716,male,0,65,C
76717,female,0,39,C
76718,male,0,63,A
76719,male,0,54,C
76720,male,0,72,C
76721,male,1,53,A
76722,female,0,48,B
76723,male,0,53,A
76724,female,0,50,C
76725,male,0,45,C
76726,female,0,47,C
76727,male,0,65,A
76728,male,1,41,A
76729,male,0,58,A
76730,male,0,50,A
76731,female,1,34,A
76732,male,0,39,B
76733,male,0,55,A
76734,male,0,58,B
76735,male,0,61,C
76736,male,0,55,B
76737,male,1,41,A
76738,female,0,58,C
76739,male,0,60,A
76740,male,0,58,B
76741,male,0,39,A
76742,female,0,61,A
76743,female,0,57,C
76744,male,0,74,C
76745,male,0,59,B
76746,male,0,52,C
76747,male,0,57,C
76748,male,0,50,B
76749,male,0,60,A
76750,male,0,69,B
76751,male,0,51,B
76752,male,0,56,C
76753,male,0,63,B
76754,male,0,43,A
76755,male,0,57,C
76756,male,0,37,B
76757,female,1,39,A
76758,male,0,49,C
76759,male,0,56,C
76760,female,0,64,B
76761,male,1,51,A
76762,female,0,60,C
76763,male,0,60,A
76764,male,0,48,A
76765,male,0,53,A
76766,male,0,63,A
76767,female,0,50,C
76768,male,0,49,C
76769,male,0,60,A
76770,female,0,61,C
76771,female,0,51,C
76772,male,0,57,C
76773,male,0,57,C
76774,male,0,64,B
76775,female,0,53,C
76776,female,0,68,B
76777,male,0,43,C
76778,male,0,67,C
76779,male,0,65,C
76780,male,0,50,B
76781,female,0,58,C
76782,male,0,58,C
76783,female,0,63,B
76784,male,0,45,C
76785,female,0,53,A
76786,male,1,37,B
76787,male,1,42,C
76788,male,0,38,C
76789,male,1,44,C
76790,male,1,38,B
76791,male,0,54,C
76792,female,0,49,C
76793,male,0,44,A
76794,male,1,43,A
76795,male,0,66,C
76796,female,0,58,A
76797,male,0,61,C
76798,male,0,43,C
76799,male,0,50,C
76800,male,0,70,B
76801,male,0,50,C
76802,female,0,44,B
76803,male,0,44,A
76804,male,0,55,B
76805,male,0,32,C
76806,male,0,67,C
76807,female,0,45,C
76808,female,0,52,C
76809,male,0,60,C
76810,male,0,61,A
76811,male,0,59,B
76812,male,1,36,A
76813,male,0,63,C
76814,female,0,36,B
76815,female,0,60,C
76816,male,0,75,C
76817,male,1,55,C
76818,male,0,62,C
76819,male,0,56,C
76820,female,0,51,C
76821,male,0,52,C
76822,female,0,59,C
76823,male,0,62,C
76824,male,0,63,A
76825,male,0,47,B
76826,male,0,55,C
76827,male,0,40,B
76828,female,0,59,C
76829,male,0,55,B
76830,male,0,71,A
76831,male,0,54,C
76832,male,0,70,C
76833,female,0,70,A
76834,male,0,65,C
76835,male,0,72,C
76836,male,0,58,C
76837,male,0,40,C
76838,female,0,52,A
76839,male,0,48,C
76840,male,0,60,C
76841,female,0,41,C
76842,female,0,53,B
76843,female,0,58,A
76844,male,0,40,C
76845,female,0,71,C
76846,female,0,42,A
76847,male,0,36,B
76848,male,0,58,C
76849,male,0,58,A
76850,male,0,55,C
76851,male,0,66,A
76852,male,0,69,A
76853,female,0,55,C
76854,male,0,50,C
76855,female,0,54,C
76856,male,0,40,B
76857,male,0,58,C
76858,male,0,51,C
76859,female,1,34,A
76860,male,0,50,A
76861,male,0,43,C
76862,male,0,57,A
76863,female,0,64,C
76864,female,0,43,B
76865,male,0,49,B
76866,male,0,56,A
76867,male,0,55,C
76868,female,0,49,C
76869,male,0,66,A
76870,male,1,54,A
76871,male,0,39,B
76872,female,0,73,A
76873,male,0,39,C
76874,male,1,55,B
76875,female,0,59,B
76876,male,1,32,B
76877,male,0,43,B
76878,male,0,71,C
76879,male,0,51,C
76880,female,0,52,C
76881,female,0,57,A
76882,male,0,43,A
76883,male,0,59,A
76884,female,0,25,B
76885,female,0,65,B
76886,male,0,50,B
76887,female,0,47,A
76888,male,0,53,B
76889,male,0,53,B
76890,female,0,47,C
76891,male,0,53,A
76892,female,0,53,C
76893,male,0,43,A
76894,male,0,52,B
76895,male,0,50,C
76896,female,0,39,C
76897,male,0,59,A
76898,female,0,60,B
76899,male,0,43,B
76900,female,0,46,B
76901,male,0,52,A
76902,male,0,54,A
76903,female,0,43,C
76904,male,0,53,C
76905,male,0,41,B
76906,female,0,60,C
76907,female,0,40,C
76908,male,0,55,B
76909,male,0,55,C
76910,male,0,58,A
76911,female,0,49,B
76912,female,0,43,C
76913,male,0,50,C
76914,male,0,43,B
76915,male,0,68,C
76916,male,0,56,B
76917,male,0,70,C
76918,female,0,56,C
76919,male,0,69,B
76920,male,0,58,C
76921,male,0,48,A
76922,female,0,65,A
76923,male,0,47,C
76924,male,0,46,A
76925,female,0,58,B
76926,female,1,50,A
76927,male,0,49,B
76928,female,0,66,C
76929,male,0,51,B
76930,male,0,51,B
76931,female,0,51,C
76932,male,0,82,C
76933,female,0,46,B
76934,male,0,75,C
76935,female,0,48,A
76936,female,0,60,C
76937,male,1,39,B
76938,female,0,59,A
76939,female,0,63,C
76940,female,0,56,B
76941,male,0,55,C
76942,male,0,52,A
76943,male,0,56,C
76944,male,0,61,C
76945,male,0,56,B
76946,male,0,52,C
76947,female,0,53,B
76948,male,0,55,B
76949,female,0,54,C
76950,male,0,58,C
76951,male,0,75,C
76952,female,0,47,A
76953,female,1,40,A
76954,male,0,46,B
76955,female,0,72,C
76956,male,0,55,B
76957,male,0,67,A
76958,male,0,58,A
76959,male,0,81,B
76960,female,0,56,A
76961,male,0,59,B
76962,male,0,59,A
76963,female,0,51,B
76964,male,0,36,C
76965,male,0,60,A
76966,male,0,55,B
76967,male,0,46,C
76968,male,0,59,B
76969,female,0,59,B
76970,female,1,30,A
76971,male,0,55,C
76972,male,0,50,C
76973,male,0,52,C
76974,female,0,62,B
76975,female,0,35,B
76976,female,0,49,C
76977,female,0,53,C
76978,male,0,67,C
76979,male,0,51,A
76980,male,1,40,A
76981,female,0,55,C
76982,female,0,51,B
76983,female,0,58,A
76984,male,0,49,A
76985,male,0,61,A
76986,male,0,56,C
76987,female,0,50,A
76988,female,0,66,C
76989,male,0,50,A
76990,male,0,66,B
76991,male,0,43,A
76992,male,0,71,B
76993,male,0,34,B
76994,female,0,67,B
76995,male,0,63,B
76996,male,0,40,B
76997,male,0,77,A
76998,male,0,59,B
76999,female,0,51,C
77000,male,0,52,C
77001,female,0,41,B
77002,male,0,56,C
77003,female,0,50,B
77004,male,0,64,A
77005,male,0,58,B
77006,male,0,63,C
77007,male,0,65,C
77008,male,1,33,C
77009,male,0,48,C
77010,female,0,58,A
77011,male,0,60,B
77012,female,0,51,A
77013,male,0,57,C
77014,male,0,71,A
77015,male,0,48,A
77016,male,0,41,C
77017,male,1,36,A
77018,female,0,59,A
77019,male,0,65,C
77020,female,0,61,B
77021,male,0,59,A
77022,female,0,63,B
77023,male,0,49,A
77024,male,0,52,C
77025,male,0,63,C
77026,male,1,41,C
77027,male,0,62,B
77028,male,0,66,B
77029,male,0,52,C
77030,male,0,82,A
77031,male,0,66,A
77032,male,0,52,B
77033,male,0,44,B
77034,male,0,70,C
77035,male,0,44,C
77036,male,0,76,A
77037,female,0,47,A
77038,male,0,34,C
77039,male,0,51,C
77040,female,0,61,A
77041,male,0,71,C
77042,female,0,54,C
77043,male,0,54,C
77044,male,0,58,C
77045,female,0,49,C
77046,male,0,51,A
77047,male,0,63,A
77048,female,0,73,A
77049,male,0,72,C
77050,female,0,59,C
77051,male,1,46,A
77052,male,0,55,C
77053,male,0,48,B
77054,female,0,55,C
77055,male,0,50,C
77056,male,0,56,C
77057,male,0,48,C
77058,female,0,50,C
77059,male,0,55,A
77060,female,0,46,C
77061,female,0,63,A
77062,female,0,52,C
77063,male,0,49,B
77064,female,0,64,A
77065,male,0,61,B
77066,female,0,53,A
77067,male,0,71,B
77068,male,0,66,B
77069,male,0,47,B
77070,male,0,57,C
77071,female,0,41,A
77072,female,0,52,C
77073,female,0,42,C
77074,male,0,64,B
77075,male,0,57,C
77076,male,0,47,B
77077,male,0,68,A
77078,male,0,43,A
77079,male,0,63,A
77080,male,0,64,A
77081,male,0,77,C
77082,male,0,52,C
77083,male,0,57,A
77084,male,1,43,B
77085,male,0,64,A
77086,male,0,54,C
77087,female,0,63,C
77088,male,0,51,C
77089,male,0,49,C
77090,male,0,47,A
77091,male,0,58,C
77092,male,0,57,C
77093,female,0,48,C
77094,male,0,77,C
77095,male,0,60,B
77096,male,0,37,C
77097,male,0,61,C
77098,female,0,67,B
77099,male,0,45,B
77100,male,0,67,B
77101,male,0,48,B
77102,female,0,60,C
77103,male,0,48,B
77104,female,0,50,C
77105,male,0,56,B
77106,male,0,66,C
77107,female,0,56,C
77108,female,0,55,A
77109,female,0,62,B
77110,male,0,49,C
77111,male,1,64,C
77112,male,0,58,C
77113,female,0,49,B
77114,male,0,45,B
77115,female,0,50,B
77116,male,0,62,B
77117,male,0,68,B
77118,male,0,65,C
77119,male,0,45,C
77120,female,0,53,C
77121,male,0,60,B
77122,male,0,52,A
77123,male,0,64,B
77124,male,1,37,B
77125,male,0,58,A
77126,male,1,41,C
77127,female,0,66,B
77128,male,0,57,C
77129,male,0,41,C
77130,male,0,52,C
77131,male,0,68,C
77132,male,0,55,C
77133,female,0,55,B
77134,male,0,53,C
77135,male,0,52,A
77136,male,0,58,A
77137,female,0,54,A
77138,male,0,47,B
77139,male,0,41,B
77140,male,1,52,A
77141,female,0,51,C
77142,male,0,50,C
77143,male,0,73,A
77144,male,0,50,B
77145,male,0,49,B
77146,male,0,55,A
77147,female,0,54,B
77148,male,0,44,C
77149,male,1,50,C
77150,male,0,59,C
77151,male,0,53,C
77152,male,0,41,A
77153,male,0,44,A
77154,male,1,50,B
77155,male,0,67,C
77156,male,1,49,C
77157,male,0,47,B
77158,male,0,49,A
77159,male,0,52,B
77160,male,0,48,C
77161,female,0,46,C
77162,female,0,55,C
77163,male,0,51,B
77164,male,0,59,B
77165,female,0,34,C
77166,male,0,58,C
77167,female,0,61,C
77168,female,0,45,B
77169,male,0,46,A
77170,male,0,46,C
77171,male,0,46,C
77172,male,0,47,A
77173,female,0,58,A
77174,female,0,43,B
77175,female,0,76,C
77176,male,0,42,C
77177,female,0,57,A
77178,male,0,48,C
77179,male,0,58,B
77180,female,0,37,A
77181,male,0,57,B
77182,female,0,38,B
77183,female,1,51,C
77184,male,0,61,C
